lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.31454879299568,19.22830390928574,2024,bosque,dynamic_world,254.5,402.5,409.0,1594.0,1157.0,676.0,0.5916126,-0.59679437,La Magdalena Contreras,1.0
-99.28032298067072,19.21635631600695,2024,bosque,dynamic_world,320.0,499.0,589.0,1613.5,1497.0,1007.5,0.46515325,-0.52757394,La Magdalena Contreras,1.0
-99.29164175325064,19.234412453217757,2024,bosque,dynamic_world,149.0,254.0,176.0,1610.0,839.0,407.0,0.8029115,-0.72746783,La Magdalena Contreras,1.0
-99.3140098038252,19.237107399070112,2024,bosque,dynamic_world,238.0,382.0,377.0,1678.0,1247.0,701.0,0.63309,-0.6291262,La Magdalena Contreras,1.0
-99.2531938590903,19.24438375287148,2024,bosque,dynamic_world,321.0,511.5,511.0,2153.0,1404.5,812.5,0.6163664,-0.61606306,La Magdalena Contreras,1.0
-99.25517015271537,19.25938561811628,2024,bosque,dynamic_world,247.0,359.0,279.0,1714.0,1107.0,592.0,0.72002006,-0.65364206,La Magdalena Contreras,1.0
-99.27448393132394,19.23683790448488,2024,bosque,dynamic_world,242.0,331.0,262.0,2044.0,883.0,413.0,0.7727667,-0.7212632,La Magdalena Contreras,1.0
-99.2809518013696,19.2528279165422,2024,bosque,dynamic_world,172.0,242.0,207.0,1760.0,820.0,390.0,0.7895272,-0.7582418,La Magdalena Contreras,1.0
-99.30143338984752,19.22812424622892,2024,bosque,dynamic_world,201.5,346.0,336.5,1584.5,1128.5,644.5,0.64966166,-0.6415436,La Magdalena Contreras,1.0
-99.28418573639244,19.253456737241088,2024,bosque,dynamic_world,202.0,316.0,234.0,1854.0,938.0,429.0,0.7758621,-0.70875573,La Magdalena Contreras,1.0
-99.3064639554386,19.248426171650017,2024,bosque,dynamic_world,141.0,238.0,212.0,1503.0,1247.0,661.0,0.7527697,-0.7265939,La Magdalena Contreras,1.0
-99.29406720451776,19.236478578371223,2024,bosque,dynamic_world,177.5,297.5,198.5,1761.0,786.5,402.0,0.7973973,-0.7109546,La Magdalena Contreras,1.0
-99.26424313708496,19.25794831366168,2024,bosque,dynamic_world,276.5,372.0,240.5,1738.5,970.0,459.0,0.75694793,-0.6474769,La Magdalena Contreras,1.0
-99.2937977099325,19.225878458018617,2024,bosque,dynamic_world,143.0,242.0,178.0,1846.5,849.5,398.5,0.82415414,-0.76825476,La Magdalena Contreras,1.0
-99.2870603453016,19.230190371382392,2024,bosque,dynamic_world,334.0,513.5,594.5,2003.0,2244.5,1394.5,0.5422522,-0.5918935,La Magdalena Contreras,1.0
-99.2553498157722,19.24591088885448,2024,bosque,dynamic_world,292.0,417.0,428.0,2392.0,1397.0,847.0,0.6964539,-0.70309716,La Magdalena Contreras,1.0
-99.26729740905098,19.237736219768998,2024,bosque,dynamic_world,206.0,317.0,230.0,1867.0,886.0,399.0,0.780639,-0.70970696,La Magdalena Contreras,1.0
-99.2786161816309,19.23908369269517,2024,bosque,dynamic_world,349.0,520.0,573.0,1941.0,1349.0,767.0,0.54415274,-0.57740754,La Magdalena Contreras,1.0
-99.27906533927296,19.26378736300846,2024,bosque,dynamic_world,200.0,296.0,223.5,1882.0,784.0,366.5,0.78769886,-0.728191,La Magdalena Contreras,1.0
-99.309608058933,19.250582128331903,2024,bosque,dynamic_world,206.0,298.0,254.5,1786.5,966.5,516.0,0.75061244,-0.7140801,La Magdalena Contreras,1.0
-99.2553498157722,19.261900900911808,2024,bosque,dynamic_world,224.0,327.0,280.0,1628.0,889.0,472.0,0.706499,-0.66547316,La Magdalena Contreras,1.0
-99.30107406373388,19.23764638824058,2024,bosque,dynamic_world,146.0,252.0,170.0,1858.0,761.0,361.0,0.83234715,-0.7611374,La Magdalena Contreras,1.0
-99.27969415997184,19.23063952902445,2024,bosque,dynamic_world,162.0,256.5,218.5,1617.5,851.5,433.5,0.76198256,-0.726254,La Magdalena Contreras,1.0
-99.27547207813647,19.248695666235253,2024,bosque,dynamic_world,167.0,263.0,204.0,1643.0,711.0,325.0,0.77910125,-0.72402936,La Magdalena Contreras,1.0
-99.26765673516464,19.293521598912815,2024,bosque,dynamic_world,326.5,497.0,542.0,1823.5,1643.0,1002.0,0.54174596,-0.57164407,La Magdalena Contreras,1.0
-99.28382641027878,19.25812797671851,2024,bosque,dynamic_world,242.0,341.5,295.5,1351.5,731.5,392.5,0.64116573,-0.5965741,La Magdalena Contreras,1.0
-99.27403477368188,19.261900900911808,2024,bosque,dynamic_world,210.0,315.0,234.0,1475.0,803.5,408.0,0.72615564,-0.6480447,La Magdalena Contreras,1.0
-99.247893798914,19.262260227025457,2024,bosque,dynamic_world,216.5,342.5,220.0,1957.5,1092.5,559.0,0.7979334,-0.7021739,La Magdalena Contreras,1.0
-99.27556190966487,19.236388746842817,2024,bosque,dynamic_world,237.0,334.0,240.0,1914.0,929.0,428.0,0.7771588,-0.702847,La Magdalena Contreras,1.0
-99.28508405167656,19.231178518194923,2024,bosque,dynamic_world,167.0,284.0,225.0,2049.0,971.0,503.0,0.8021108,-0.75653666,La Magdalena Contreras,1.0
-99.2787958446877,19.250492296803493,2024,bosque,dynamic_world,221.0,323.5,236.5,2031.0,870.5,395.5,0.7914002,-0.72520703,La Magdalena Contreras,1.0
-99.28346708416514,19.26567382510511,2024,bosque,dynamic_world,215.0,285.0,237.0,1558.0,870.0,403.0,0.7359331,-0.69072163,La Magdalena Contreras,1.0
-99.29271973159156,19.24716853025225,2024,bosque,dynamic_world,275.0,416.5,404.5,1792.5,1159.5,635.5,0.6317706,-0.62290627,La Magdalena Contreras,1.0
-99.28724000835844,19.22282418605261,2024,bosque,dynamic_world,132.0,216.0,126.0,1836.0,768.0,347.0,0.8715596,-0.7894737,La Magdalena Contreras,1.0
-99.24995992406748,19.28328080467385,2024,bosque,dynamic_world,505.0,760.0,910.0,2473.0,1716.0,1109.0,0.46201596,-0.52984846,La Magdalena Contreras,1.0
-99.25552947882902,19.28777238109445,2024,bosque,dynamic_world,195.0,337.5,299.5,1677.0,1335.5,678.0,0.69693905,-0.6649293,La Magdalena Contreras,1.0
-99.31427929841044,19.23010053985398,2024,bosque,dynamic_world,273.5,414.0,401.0,1599.0,1099.5,614.0,0.599,-0.58867365,La Magdalena Contreras,1.0
-99.28750950294368,19.22183603924008,2024,bosque,dynamic_world,186.0,318.0,329.0,1591.0,1164.0,659.0,0.65729165,-0.66684127,La Magdalena Contreras,1.0
-99.24843278808449,19.26881792859953,2024,bosque,dynamic_world,308.0,419.0,394.0,1786.0,1118.0,584.0,0.6385321,-0.61995465,La Magdalena Contreras,1.0
-99.2913722586654,19.21500884308077,2024,bosque,dynamic_world,158.0,228.0,257.0,1212.0,950.0,580.0,0.65010214,-0.68333334,La Magdalena Contreras,1.0
-99.27008218643176,19.275016304059957,2024,bosque,dynamic_world,254.0,421.0,323.5,1977.0,1277.5,674.5,0.7187568,-0.64887404,La Magdalena Contreras,1.0
-99.2592125714939,19.285706255940976,2024,bosque,dynamic_world,249.5,391.5,282.5,2042.5,1341.0,642.0,0.75698924,-0.6783073,La Magdalena Contreras,1.0
-99.25193621769256,19.286694402753508,2024,bosque,dynamic_world,263.0,400.0,351.0,1866.0,1509.0,915.0,0.68335587,-0.646955,La Magdalena Contreras,1.0
-99.30691311308064,19.255253367809324,2024,bosque,dynamic_world,190.0,249.0,187.0,1668.0,786.0,374.0,0.79838276,-0.7402191,La Magdalena Contreras,1.0
-99.26478212625544,19.279148554366905,2024,bosque,dynamic_world,243.5,345.5,277.0,1622.5,1049.5,559.5,0.7083443,-0.6488821,La Magdalena Contreras,1.0
-99.27286696381252,19.23800571435423,2024,bosque,dynamic_world,158.0,238.5,170.0,1457.5,748.5,327.0,0.7910906,-0.71875,La Magdalena Contreras,1.0
