lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.20603230667405,19.417758602706545,2024,bosque,dynamic_world,385.0,519.5,554.5,1984.0,1521.5,965.5,0.5631278,-0.584981,Miguel Hidalgo,1.0
-99.21699175314028,19.39907364479686,2024,bosque,dynamic_world,478.0,600.0,705.0,1602.5,2201.5,1668.5,0.38894907,-0.45516458,Miguel Hidalgo,1.0
-99.20468483374783,19.40599067248458,2024,bosque,dynamic_world,540.5,676.5,715.5,1686.5,1704.5,1231.5,0.40424645,-0.42742276,Miguel Hidalgo,1.0
-99.18501172902565,19.419016244104316,2024,bosque,dynamic_world,295.5,479.0,347.0,2476.0,1215.0,680.0,0.75416225,-0.6758037,Miguel Hidalgo,1.0
-99.21205101907763,19.414434836155305,2024,bosque,dynamic_world,499.0,578.5,584.0,1373.0,1453.0,979.0,0.4031681,-0.40712273,Miguel Hidalgo,1.0
-99.20899674711164,19.41218904794501,2024,bosque,dynamic_world,415.5,558.5,651.5,1638.5,1816.0,1168.0,0.43100438,-0.4915794,Miguel Hidalgo,1.0
-99.21995619357789,19.421980684541907,2024,bosque,dynamic_world,396.0,511.0,474.5,2118.0,1611.5,932.0,0.6339441,-0.61125904,Miguel Hidalgo,1.0
-99.18501172902565,19.420812874672556,2024,bosque,dynamic_world,326.0,478.0,415.0,1714.0,722.0,430.0,0.6101456,-0.56386864,Miguel Hidalgo,1.0
-99.20441533916262,19.412009384888183,2024,bosque,dynamic_world,594.0,791.5,842.0,2197.0,1571.5,1039.0,0.44587034,-0.47030282,Miguel Hidalgo,1.0
-99.1801608264914,19.41802809729178,2024,bosque,dynamic_world,393.0,612.5,543.5,3016.5,1421.0,840.5,0.6946629,-0.66244143,Miguel Hidalgo,1.0
-99.21681209008348,19.399612633967333,2024,bosque,dynamic_world,374.0,497.0,483.0,1908.5,1542.0,988.0,0.5960694,-0.5867803,Miguel Hidalgo,1.0
-99.2164527639698,19.40275673746175,2024,bosque,dynamic_world,426.5,567.0,700.5,1563.0,2011.5,1439.0,0.38104704,-0.46760562,Miguel Hidalgo,1.0
-99.21312899741858,19.40670932471188,2024,bosque,dynamic_world,748.0,980.5,1363.5,2294.0,2577.0,1936.5,0.25440875,-0.40112993,Miguel Hidalgo,1.0
